country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Mexico,MEX,2021-01-08,67468.0,67468.0,,9066.0,4984.0,0.05,0.05,,39.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/037-analiza-gobierno-de-mexico-recomendaciones-para-reforzar-estrategias-contra-covid-19?idiom=es
Mexico,MEX,2021-01-09,74794.0,74794.0,,7326.0,5488.0,0.06,0.06,,43.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/037-analiza-gobierno-de-mexico-recomendaciones-para-reforzar-estrategias-contra-covid-19?idiom=es
Mexico,MEX,2021-01-10,81300.0,81300.0,,6506.0,5876.0,0.06,0.06,,46.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/037-analiza-gobierno-de-mexico-recomendaciones-para-reforzar-estrategias-contra-covid-19?idiom=es
Mexico,MEX,2021-01-11,87060.0,87060.0,,5760.0,6157.0,0.07,0.07,,48.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/037-analiza-gobierno-de-mexico-recomendaciones-para-reforzar-estrategias-contra-covid-19?idiom=es
Mexico,MEX,2021-01-12,92879.0,92879.0,,5819.0,6378.0,0.07,0.07,,49.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/037-analiza-gobierno-de-mexico-recomendaciones-para-reforzar-estrategias-contra-covid-19?idiom=es
Mexico,MEX,2021-01-13,192567.0,192567.0,,99688.0,19912.0,0.15,0.15,,154.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/037-analiza-gobierno-de-mexico-recomendaciones-para-reforzar-estrategias-contra-covid-19?idiom=es
Mexico,MEX,2021-01-14,329983.0,329983.0,,137416.0,38797.0,0.26,0.26,,301.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/037-analiza-gobierno-de-mexico-recomendaciones-para-reforzar-estrategias-contra-covid-19?idiom=es
Mexico,MEX,2021-01-15,417375.0,415417.0,1958.0,87392.0,49987.0,0.32,0.32,0.0,388.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/037-analiza-gobierno-de-mexico-recomendaciones-para-reforzar-estrategias-contra-covid-19?idiom=es
Mexico,MEX,2021-01-16,463246.0,461025.0,2221.0,45871.0,55493.0,0.36,0.36,0.0,430.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/037-analiza-gobierno-de-mexico-recomendaciones-para-reforzar-estrategias-contra-covid-19?idiom=es
Mexico,MEX,2021-01-17,472142.0,468708.0,3434.0,8896.0,55835.0,0.37,0.36,0.0,433.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/037-analiza-gobierno-de-mexico-recomendaciones-para-reforzar-estrategias-contra-covid-19?idiom=es
Mexico,MEX,2021-01-18,492529.0,485983.0,6546.0,20387.0,57924.0,0.38,0.38,0.01,449.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/037-analiza-gobierno-de-mexico-recomendaciones-para-reforzar-estrategias-contra-covid-19?idiom=es
Mexico,MEX,2021-01-19,498122.0,488513.0,9609.0,5593.0,57892.0,0.39,0.38,0.01,449.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/037-analiza-gobierno-de-mexico-recomendaciones-para-reforzar-estrategias-contra-covid-19?idiom=es
Mexico,MEX,2021-01-20,501030.0,489628.0,11402.0,2908.0,44066.0,0.39,0.38,0.01,342.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/037-analiza-gobierno-de-mexico-recomendaciones-para-reforzar-estrategias-contra-covid-19?idiom=es
Mexico,MEX,2021-01-21,552335.0,534317.0,18018.0,51305.0,31765.0,0.43,0.41,0.01,246.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/037-analiza-gobierno-de-mexico-recomendaciones-para-reforzar-estrategias-contra-covid-19?idiom=es
Mexico,MEX,2021-01-22,614808.0,594725.0,20083.0,62473.0,28205.0,0.48,0.46,0.02,219.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/037-analiza-gobierno-de-mexico-recomendaciones-para-reforzar-estrategias-contra-covid-19?idiom=es
Mexico,MEX,2021-01-23,618768.0,596296.0,22472.0,3960.0,22217.0,0.48,0.46,0.02,172.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/037-analiza-gobierno-de-mexico-recomendaciones-para-reforzar-estrategias-contra-covid-19?idiom=es
Mexico,MEX,2021-01-24,629626.0,604441.0,25185.0,10858.0,22498.0,0.49,0.47,0.02,174.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/037-analiza-gobierno-de-mexico-recomendaciones-para-reforzar-estrategias-contra-covid-19?idiom=es
Mexico,MEX,2021-01-25,645105.0,616390.0,28715.0,15479.0,21797.0,0.5,0.48,0.02,169.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/037-analiza-gobierno-de-mexico-recomendaciones-para-reforzar-estrategias-contra-covid-19?idiom=es
Mexico,MEX,2021-01-26,652319.0,621005.0,31314.0,7214.0,22028.0,0.51,0.48,0.02,171.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/037-analiza-gobierno-de-mexico-recomendaciones-para-reforzar-estrategias-contra-covid-19?idiom=es
Mexico,MEX,2021-01-27,656044.0,624730.0,31314.0,3725.0,22145.0,0.51,0.48,0.02,172.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/037-analiza-gobierno-de-mexico-recomendaciones-para-reforzar-estrategias-contra-covid-19?idiom=es
Myanmar,MMR,2021-01-26,0.0,,,,,0.0,,,,Covishield,Ministry of Health,https://www.mohs.gov.mm/page/13899
Myanmar,MMR,2021-01-27,3800.0,,,3800.0,3800.0,0.01,,,70.0,Covishield,Ministry of Health,https://www.mohs.gov.mm/page/13899
Netherlands,NLD,2021-01-06,6000.0,,,,,0.04,,,,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,2021-01-07,15000.0,,,9000.0,9000.0,0.09,,,525.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,2021-01-08,27000.0,,,12000.0,10500.0,0.16,,,613.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,2021-01-09,30000.0,,,3000.0,8000.0,0.18,,,467.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,2021-01-10,34000.0,,,4000.0,7000.0,0.2,,,409.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,2021-01-11,35500.0,,,1500.0,5900.0,0.21,,,344.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,2021-01-12,45000.0,,,9500.0,6500.0,0.26,,,379.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,2021-01-13,47000.0,,,2000.0,5857.0,0.27,,,342.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,2021-01-14,,,,,5143.0,,,,300.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,2021-01-15,55000.0,,,,4000.0,0.32,,,233.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,2021-01-16,,,,,5143.0,,,,300.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,2021-01-17,77000.0,,,,6143.0,0.45,,,359.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,2021-01-18,,,,,7024.0,,,,410.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,2021-01-19,,,,,6762.0,,,,395.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,2021-01-20,100000.0,,,,7571.0,0.58,,,442.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,2021-01-21,,,,,9500.0,,,,554.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,2021-01-22,135000.0,,,,11429.0,0.79,,,667.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,2021-01-23,,,,,10687.0,,,,624.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,2021-01-24,146612.0,,,,9945.0,0.86,,,580.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,2021-01-25,163931.0,,,17319.0,11323.0,0.96,,,661.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,2021-01-26,173638.0,,,9707.0,11615.0,1.01,,,678.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,2021-01-27,185356.0,,,11718.0,12194.0,1.08,,,712.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,2021-01-28,203450.0,,,18094.0,12279.0,1.19,,,717.0,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Northern Cyprus,,2021-01-14,0.0,,,,,0.0,,,,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://cyprus-mail.com/2021/01/22/coronavirus-11000-vaccines-administered-in-the-north/
Northern Cyprus,,2021-01-15,,,,,994.0,,,,2601.0,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://cyprus-mail.com/2021/01/22/coronavirus-11000-vaccines-administered-in-the-north/
Northern Cyprus,,2021-01-16,,,,,994.0,,,,2601.0,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://cyprus-mail.com/2021/01/22/coronavirus-11000-vaccines-administered-in-the-north/
Northern Cyprus,,2021-01-17,,,,,994.0,,,,2601.0,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://cyprus-mail.com/2021/01/22/coronavirus-11000-vaccines-administered-in-the-north/
Northern Cyprus,,2021-01-18,,,,,994.0,,,,2601.0,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://cyprus-mail.com/2021/01/22/coronavirus-11000-vaccines-administered-in-the-north/
Northern Cyprus,,2021-01-19,4968.0,,,,994.0,1.3,,,2601.0,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://cyprus-mail.com/2021/01/22/coronavirus-11000-vaccines-administered-in-the-north/
Northern Cyprus,,2021-01-20,,,,,1163.0,,,,3043.0,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://cyprus-mail.com/2021/01/22/coronavirus-11000-vaccines-administered-in-the-north/
Northern Cyprus,,2021-01-21,,,,,1284.0,,,,3359.0,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://cyprus-mail.com/2021/01/22/coronavirus-11000-vaccines-administered-in-the-north/
Northern Cyprus,,2021-01-22,11000.0,,,,1429.0,2.88,,,3739.0,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://cyprus-mail.com/2021/01/22/coronavirus-11000-vaccines-administered-in-the-north/
Northern Ireland,,2020-12-13,3623.0,3623.0,,,,0.19,0.19,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2020-12-14,,,,,1778.0,,,,939.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2020-12-15,,,,,1778.0,,,,939.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2020-12-16,,,,,1778.0,,,,939.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2020-12-17,,,,,1778.0,,,,939.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2020-12-18,,,,,1778.0,,,,939.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2020-12-19,,,,,1778.0,,,,939.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2020-12-20,16068.0,16068.0,,,1778.0,0.85,0.85,,939.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2020-12-21,,,,,1829.0,,,,966.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2020-12-22,,,,,1880.0,,,,993.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2020-12-23,,,,,1931.0,,,,1020.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2020-12-24,,,,,1982.0,,,,1047.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2020-12-25,,,,,2033.0,,,,1074.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2020-12-26,,,,,2084.0,,,,1101.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2020-12-27,31016.0,31016.0,,,2135.0,1.64,1.64,,1127.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2020-12-28,,,,,2054.0,,,,1085.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2020-12-29,,,,,1972.0,,,,1041.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2020-12-30,,,,,1890.0,,,,998.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2020-12-31,,,,,1808.0,,,,955.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-01,,,,,1726.0,,,,911.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-02,,,,,1645.0,,,,869.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-03,41956.0,40685.0,1271.0,,1563.0,2.22,2.15,0.07,825.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-04,,,,,2360.0,,,,1246.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-05,,,,,3157.0,,,,1667.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-06,,,,,3954.0,,,,2088.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-07,,,,,4751.0,,,,2509.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-08,,,,,5548.0,,,,2930.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-09,,,,,6345.0,,,,3351.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-10,91954.0,78005.0,13949.0,,7143.0,4.86,4.12,0.74,3772.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-11,99475.0,84187.0,15288.0,7521.0,7197.0,5.25,4.45,0.81,3801.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-12,109257.0,91417.0,17840.0,9782.0,7574.0,5.77,4.83,0.94,4000.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-13,121711.0,102701.0,19010.0,12454.0,8332.0,6.43,5.42,1.0,4400.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-14,133831.0,114567.0,19264.0,12120.0,9044.0,7.07,6.05,1.02,4776.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-15,137380.0,117906.0,19474.0,3549.0,8530.0,7.25,6.23,1.03,4504.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-16,140561.0,120387.0,20174.0,3181.0,7964.0,7.42,6.36,1.07,4206.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-17,146733.0,125717.0,21016.0,6172.0,7826.0,7.75,6.64,1.11,4133.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-18,154436.0,132857.0,21579.0,7703.0,7852.0,8.16,7.02,1.14,4146.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-19,160396.0,138436.0,21960.0,5960.0,7306.0,8.47,7.31,1.16,3858.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-20,166538.0,144212.0,22326.0,6142.0,6404.0,8.79,7.62,1.18,3382.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-21,173549.0,151039.0,22510.0,7011.0,5674.0,9.16,7.98,1.19,2996.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-22,177026.0,154366.0,22660.0,3477.0,5664.0,9.35,8.15,1.2,2991.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-23,178331.0,155644.0,22687.0,1305.0,5396.0,9.42,8.22,1.2,2849.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-24,182355.0,159642.0,22713.0,4024.0,5089.0,9.63,8.43,1.2,2687.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-25,186112.0,163317.0,22795.0,3757.0,4525.0,9.83,8.62,1.2,2390.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-26,191050.0,168140.0,22910.0,4938.0,4379.0,10.09,8.88,1.21,2312.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-27,199211.0,175284.0,23927.0,8161.0,4668.0,10.52,9.26,1.26,2465.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Norway,NOR,2020-12-27,5.0,5.0,,,,0.0,0.0,,,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2020-12-28,605.0,605.0,,600.0,600.0,0.01,0.01,,111.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2020-12-29,1673.0,1673.0,,1068.0,834.0,0.03,0.03,,154.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2020-12-30,2095.0,2095.0,,422.0,697.0,0.04,0.04,,129.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2020-12-31,2167.0,2167.0,,72.0,540.0,0.04,0.04,,100.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2021-01-01,2173.0,2173.0,,6.0,434.0,0.04,0.04,,80.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2021-01-02,2173.0,2173.0,,0.0,361.0,0.04,0.04,,67.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2021-01-03,2173.0,2173.0,,0.0,310.0,0.04,0.04,,57.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2021-01-04,2174.0,2174.0,,1.0,224.0,0.04,0.04,,41.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2021-01-05,5593.0,5593.0,,3419.0,560.0,0.1,0.1,,103.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
